Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD_min dI_min dH_nT dX_nT dY_nT dZ_nT dF_nT
2024.0 M M119.0 50 -4     0d -21m    65d  3m   20448.8  20448.4   -126.6  43947.3  48471.8    11.7       0.0         15.7     16.1     69.8     34.5     37.9
2024.0 M M157.0 51 -1     0d 34m    66d  3m   19840.0  19839.0    196.7  44660.3  48868.9    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M125.0 51 -1     0d 34m    66d  3m   19840.3  19839.3    196.7  44661.0  48869.6    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M82.0 50 -5     0d -42m    65d  0m   20470.1  20468.6   -251.2  43907.2  48444.4    11.9      -0.1         16.5     17.4     70.4     32.8     36.7
2024.0 M M50.0 51 -3     0d -7m    65d 57m   19887.0  19886.9    -39.9  44572.0  48807.3    11.9       0.2         13.9     14.1     68.7     36.5     39.0
2024.0 M M23.0 51 -2     0d 14m    65d 60m   19864.5  19864.4     79.6  44616.2  48838.5    11.8       0.2         13.1     12.9     68.1     38.1     40.2
2024.0 M M48.0 51 -4     0d -28m    65d 55m   19908.8  19908.1   -161.9  44531.9  48779.6    12.0       0.1         14.7     15.3     69.3     34.9     37.8
2024.0 M M68.0 51 -3     0d -7m    65d 57m   19886.8  19886.8    -39.9  44571.6  48806.9    11.9       0.2         13.9     14.1     68.7     36.5     39.0
2024.0 M M92.0 51 -4     0d -28m    65d 55m   19908.4  19907.8   -161.9  44531.0  48778.6    12.0       0.1         14.7     15.3     69.3     34.9     37.8
2024.0 M M190.0 51 -2     0d 14m    65d 60m   19863.2  19863.0     79.5  44612.7  48834.8    11.8       0.2         13.1     12.9     68.1     38.1     40.1
2024.0 M M25.0 53 -2     0d  1m    67d 38m   18802.1  18802.1      7.5  45692.4  49409.6    12.3       0.3         11.3     11.3     67.2     38.4     39.8
2024.0 M M161.0 51 -0     0d 54m    66d  6m   19815.9  19813.4    311.3  44710.3  48904.8    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M148.0 50 -4     0d -21m    65d  3m   20448.6  20448.2   -126.6  43946.7  48471.2    11.7       0.0         15.7     16.1     69.8     34.5     37.9
2024.0 M M12.0 50 -1     0d 39m    65d 12m   20381.3  20379.9    231.7  44093.7  48576.3    11.4       0.3         13.3     12.6     67.8     39.5     41.5
2024.0 M M14.0 50 -1     0d 39m    65d 12m   20381.2  20379.9    231.7  44093.7  48576.2    11.4       0.3         13.3     12.6     67.8     39.5     41.5
2024.0 M M189.0 51 -1     0d 34m    66d  3m   19839.7  19838.8    196.6  44659.6  48868.1    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M103.0 49 -2     0d 24m    64d 15m   20949.8  20949.3    149.0  43440.8  48228.6    11.3       0.2         15.1     14.7     68.9     37.6     40.4
2024.0 M M84.0 49 -2     0d 24m    64d 15m   20950.0  20949.5    149.0  43441.2  48229.0    11.3       0.2         15.1     14.7     68.9     37.6     40.4
2024.0 M M3.0 50 -0     0d 58m    65d 15m   20357.0  20354.1    345.9  44148.5  48615.8    11.3       0.4         12.6     11.4     67.1     41.1     42.6
2024.0 M M183.0 51 0     0d 54m    66d  6m   19815.7  19813.2    311.2  44709.8  48904.3    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M60.0 51 -0     0d 54m    66d  6m   19816.7  19814.2    311.3  44712.4  48907.0    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M6.0 51 0     0d 54m    66d  6m   19817.1  19814.7    311.4  44713.5  48908.3    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M73.0 51 -0     0d 54m    66d  6m   19816.6  19814.1    311.3  44712.1  48906.7    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M74.0 51 -1     0d 34m    66d  3m   19840.7  19839.7    196.7  44662.0  48870.7    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M100.0 51 -0     0d 54m    66d  6m   19816.4  19813.9    311.3  44711.5  48906.1    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M25.0 51 -0     0d 54m    66d  6m   19817.0  19814.5    311.4  44713.1  48907.8    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M15.0 51 0     0d 54m    66d  6m   19817.0  19814.6    311.4  44713.3  48908.1    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M4.0 50 0     0d 58m    65d 15m   20357.0  20354.0    345.9  44148.5  48615.8    11.3       0.4         12.6     11.4     67.1     41.1     42.6
2024.0 M M55.0 51 1     1d 14m    66d  9m   19792.1  19787.5    423.5  44765.5  48945.7    11.4       0.5         10.8      9.4     66.0     42.7     43.4
2024.0 M M4.0 53 -0     0d 44m    67d 43m   18757.1  18755.5    241.0  45772.5  49466.7    12.1       0.5          9.7      8.9     66.0     41.3     41.9
2024.0 M M58.0 54 -2     0d -5m    68d 25m   18280.6  18280.5    -28.8  46196.1  49681.6    12.6       0.3         10.4     10.5     66.7     38.5     39.6
2024.0 M M11.0 53 -3     0d -21m    67d 36m   18823.8  18823.5   -112.4  45657.8  49385.9    12.4       0.2         12.1     12.5     67.8     36.9     38.7
2024.0 M M37.0 53 -0     0d 44m    67d 43m   18756.8  18755.3    241.0  45771.8  49465.9    12.1       0.5          9.7      8.9     65.9     41.3     41.9
2024.0 M M15.0 54 -3     0d -28m    68d 23m   18301.6  18300.9   -148.9  46166.2  49661.5    12.7       0.2         11.2     11.8     67.3     37.0     38.6
2024.0 M M208.0 53 -1     0d 23m    67d 40m   18778.5  18778.0    125.2  45726.7  49432.4    12.2       0.4         10.5     10.1     66.6     39.8     40.8
2024.0 M M17.0 53 -2     0d  1m    67d 38m   18802.2  18802.2      7.5  45692.5  49409.8    12.3       0.3         11.3     11.3     67.2     38.4     39.8
2024.0 M M11.0 53 -2     0d  1m    67d 38m   18802.2  18802.2      7.5  45692.7  49409.9    12.3       0.3         11.3     11.3     67.2     38.4     39.8
2024.0 M M17.0 54 -4     0d -51m    68d 21m   18321.4  18319.4   -271.0  46138.9  49643.5    12.8       0.1         12.0     13.0     67.8     35.6     37.5
2024.0 M M82.0 55 -1     0d 10m    69d 12m   17745.7  17745.6     53.9  46709.3  49966.7    12.7       0.4          8.9      8.7     65.7     39.9     40.4
2024.0 M M37.0 54 -1     0d 17m    68d 27m   18259.3  18259.1     89.4  46230.7  49706.0    12.4       0.4          9.7      9.3     66.1     39.9     40.6
2024.0 M M94.0 52 -1     0d 29m    66d 52m   19306.6  19305.9    161.1  45206.9  49157.0    11.9       0.4         11.4     10.8     67.0     39.8     41.1
2024.0 M M10.0 52 -4     0d -35m    66d 45m   19373.9  19372.9   -198.0  45091.3  49077.2    12.2       0.1         13.8     14.5     68.8     35.1     37.7
2024.0 M M83.0 52 -2     0d  8m    66d 50m   19329.7  19329.6     43.7  45164.6  49127.2    12.0       0.3         12.2     12.0     67.6     38.3     40.0
2024.0 M M62.0 53 -4     0d -43m    67d 34m   18844.2  18842.7   -234.5  45625.3  49363.6    12.5       0.1         12.9     13.7     68.3     35.4     37.6
2024.0 M M76.0 52 -2     0d  8m    66d 50m   19329.7  19329.7     43.7  45164.8  49127.4    12.0       0.3         12.2     12.0     67.6     38.3     40.0
2024.0 M M12.0 53 -4     0d -43m    67d 34m   18844.6  18843.1   -234.5  45626.3  49364.8    12.5       0.1         12.9     13.7     68.3     35.4     37.6
2024.0 M M12.0 53 -3     0d -21m    67d 36m   18823.8  18823.5   -112.4  45657.7  49385.9    12.4       0.2         12.1     12.5     67.8     36.9     38.7
2024.0 M M18.0 54 -4     0d -51m    68d 21m   18321.4  18319.4   -271.0  46138.9  49643.4    12.8       0.1         12.0     13.0     67.8     35.6     37.5
2024.0 M M16.0 58 -2     0d -35m    71d 17m   16265.9  16265.1   -166.7  48016.9  50697.1    13.7       0.4          7.5      8.2     64.9     38.7     39.1
2024.0 M M7.0 59 -1     0d -17m    71d 58m   15765.6  15765.4    -77.5  48445.1  50945.9    13.9       0.4          6.2      6.5     63.9     40.0     39.9
2024.0 M M39.0 58 -3    -1d  1m    71d 16m   16281.1  16278.5   -287.8  47999.9  50685.9    13.8       0.3          8.3      9.4     65.4     37.6     38.2
2024.0 M M66.0 57 -2     0d -27m    70d 36m   16758.6  16758.1   -134.0  47588.2  50452.8    13.4       0.3          8.2      8.7     65.3     38.7     39.2
2024.0 M M10.0 57 -4    -1d 17m    70d 33m   16791.9  16787.7   -377.2  47553.5  50431.2    13.6       0.2          9.7     11.2     66.3     36.2     37.3
2024.0 M M8.0 55 -4     0d -59m    69d  6m   17804.9  17802.3   -307.3  46630.4  49914.1    13.0       0.2         11.2     12.4     67.3     35.8     37.4
2024.0 M M42.0 55 -3     0d -36m    69d  8m   17785.9  17784.9   -185.1  46653.1  49928.4    12.9       0.2         10.4     11.1     66.8     37.2     38.4
2024.0 M M17.0 55 -6    -1d 47m    69d  3m   17839.7  17831.1   -556.6  46594.4  49892.8    13.2      -0.0         12.8     14.9     68.3     32.9     35.3
2024.0 M M20.0 55 -4     0d -59m    69d  6m   17804.8  17802.2   -307.3  46630.2  49913.8    13.0       0.2         11.2     12.4     67.3     35.8     37.4
2024.0 M M6.0 57 -7    -2d 34m    70d 30m   16834.7  16817.9   -752.3  47526.6  50420.1    13.9      -0.0         12.0     15.0     67.6     32.3     34.4
2024.0 M M23.0 60 -1     0d -24m    72d 37m   15288.3  15287.9   -106.1  48837.9  51174.9    14.3       0.4          5.6      6.1     63.5     40.1     39.9
2024.0 M M6.0 56 -3     0d -44m    69d 52m   17277.5  17276.1   -220.5  47121.3  50188.9    13.2       0.3          9.7     10.5     66.3     37.3     38.3
2024.0 M M8.0 58 -6    -2d 19m    71d 13m   16322.1  16308.8   -658.6  47972.1  50672.8    14.1       0.1         10.5     13.2     66.7     33.9     35.5
2024.0 M M12.0 56 -6    -1d 57m    69d 47m   17327.4  17317.3   -591.9  47073.0  50160.8    13.5       0.0         12.0     14.3     67.8     33.3     35.3
2024.0 M M12.0 56 -2     0d -20m    69d 54m   17259.1  17258.9    -99.8  47144.3  50204.2    13.1       0.3          8.9      9.3     65.8     38.6     39.3
2024.0 M M13.0 57 -3     0d -52m    70d 34m   16775.8  16773.9   -254.9  47569.7  50441.1    13.5       0.3          8.9      9.9     65.8     37.4     38.3
2024.0 M M0.0 51 -0     0d 54m    66d  6m   19817.2  19814.7    311.4  44713.6  48908.4    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M16.0 52 0     0d 49m    66d 55m   19283.6  19281.6    276.3  45254.3  49191.5    11.8       0.4         10.6      9.7     66.4     41.3     42.1
2024.0 M M8.0 52 -0     0d 49m    66d 55m   19283.7  19281.7    276.3  45254.4  49191.7    11.8       0.4         10.6      9.7     66.4     41.3     42.1
2024.0 M M36.0 52 1     1d  9m    66d 58m   19259.3  19255.3    389.1  45302.6  49226.4    11.7       0.5          9.8      8.5     65.7     42.7     43.2
2024.0 M M107.0 51 0     0d 54m    66d  6m   19816.3  19813.9    311.3  44711.4  48906.0    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M98.0 51 0     0d 54m    66d  6m   19816.4  19813.9    311.3  44711.6  48906.2    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M71.0 53 -1     0d 23m    67d 40m   18779.5  18779.1    125.3  45729.6  49435.5    12.2       0.4         10.5     10.1     66.6     39.8     40.8
2024.0 M M110.0 52 -0     0d 49m    66d 55m   19282.9  19280.9    276.2  45252.3  49189.4    11.8       0.4         10.6      9.7     66.3     41.3     42.1
2024.0 M M53.0 51 -0     0d 54m    66d  6m   19816.7  19814.3    311.3  44712.5  48907.2    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M31.0 50 -3     0d -1m    65d  6m   20427.6  20427.6     -4.6  43993.8  48505.0    11.6       0.1         14.9     14.9     69.2     36.2     39.1
2024.0 M M69.0 51 -2     0d 14m    65d 60m   19864.1  19864.0     79.6  44615.2  48837.5    11.8       0.2         13.1     12.9     68.1     38.1     40.2
2024.0 M M24.0 51 0     0d 54m    66d  6m   19817.0  19814.5    311.4  44713.1  48907.8    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M83.0 51 -1     0d 34m    66d  3m   19840.6  19839.6    196.7  44661.8  48870.5    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M69.0 51 -1     0d 34m    66d  3m   19840.7  19839.7    196.7  44662.1  48870.8    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M10.0 52 0     0d 49m    66d 55m   19283.7  19281.7    276.3  45254.4  49191.7    11.8       0.4         10.6      9.7     66.4     41.3     42.1
2024.0 M M11.0 52 0     0d 49m    66d 55m   19283.6  19281.7    276.3  45254.4  49191.6    11.8       0.4         10.6      9.7     66.4     41.3     42.1
2024.0 M M87.0 52 0     0d 49m    66d 55m   19283.1  19281.1    276.3  45252.8  49189.9    11.8       0.4         10.6      9.7     66.3     41.3     42.1
2024.0 M M42.0 52 -0     0d 49m    66d 55m   19283.4  19281.4    276.3  45253.7  49190.9    11.8       0.4         10.6      9.7     66.4     41.3     42.1
2024.0 M M88.0 51 -1     0d 34m    66d  3m   19840.6  19839.6    196.7  44661.7  48870.4    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M88.0 51 -1     0d 34m    66d  3m   19840.6  19839.6    196.7  44661.7  48870.4    11.7       0.3         12.3     11.7     67.4     39.7     41.3
2024.0 M M124.0 51 -0     0d 54m    66d  6m   19816.2  19813.7    311.3  44711.0  48905.6    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M83.0 52 -2     0d  8m    66d 50m   19329.7  19329.6     43.7  45164.6  49127.2    12.0       0.3         12.2     12.0     67.6     38.3     40.0
2024.0 M M38.0 51 -0     0d 54m    66d  6m   19816.9  19814.4    311.4  44712.8  48907.5    11.5       0.4         11.6     10.5     66.7     41.2     42.4
2024.0 M M8.0 53 -0     0d 44m    67d 43m   18757.0  18755.5    241.0  45772.4  49466.6    12.1       0.5          9.7      8.9     66.0     41.3     41.9
2024.0 M M36.0 54 -1     0d 17m    68d 27m   18259.3  18259.1     89.4  46230.7  49706.0    12.4       0.4          9.7      9.3     66.1     39.9     40.6
2024.0 M M41.0 54 -1     0d 17m    68d 27m   18259.3  18259.1     89.4  46230.6  49705.9    12.4       0.4          9.7      9.3     66.1     39.9     40.6
2024.0 M M9.0 53 -1     0d 23m    67d 40m   18780.0  18779.5    125.3  45731.0  49436.9    12.2       0.4         10.5     10.1     66.6     39.8     40.8
2024.0 M M54.0 52 0     0d 49m    66d 55m   19283.3  19281.3    276.3  45253.5  49190.7    11.8       0.4         10.6      9.7     66.4     41.3     42.1
2024.0 M M141.0 52 -0     0d 49m    66d 55m   19282.6  19280.7    276.2  45251.6  49188.7    11.8       0.4         10.6      9.7     66.3     41.3     42.1
2024.0 M M62.0 53 -0     0d 44m    67d 43m   18756.6  18755.1    240.9  45771.3  49465.4    12.1       0.5          9.7      8.9     65.9     41.3     41.9
2024.0 M M84.0 52 -0     0d 49m    66d 55m   19283.1  19281.1    276.3  45252.8  49190.0    11.8       0.4         10.6      9.7     66.3     41.3     42.1
2024.0 M M17.0 54 -1     0d 17m    68d 27m   18259.5  18259.2     89.5  46231.1  49706.4    12.4       0.4          9.7      9.3     66.1     39.9     40.6
2024.0 M M71.0 53 -0     0d 44m    67d 43m   18756.6  18755.0    240.9  45771.1  49465.2    12.1       0.5          9.7      8.9     65.9     41.3     41.9
2024.0 M M29.0 54 -1     0d 17m    68d 27m   18259.4  18259.2     89.4  46230.9  49706.1    12.4       0.4          9.7      9.3     66.1     39.9     40.6
2024.0 M M21.0 52 1     1d  9m    66d 58m   19259.4  19255.5    389.1  45302.9  49226.8    11.7       0.5          9.8      8.5     65.7     42.7     43.2
2024.0 M M67.0 53 -0     0d 44m    67d 43m   18756.6  18755.1    240.9  45771.2  49465.3    12.1       0.5          9.7      8.9     65.9     41.3     41.9
2024.0 M M112.0 52 -0     0d 49m    66d 55m   19282.9  19280.9    276.2  45252.2  49189.4    11.8       0.4         10.6      9.7     66.3     41.3     42.1
2024.0 M M23.0 52 0     0d 49m    66d 55m   19283.6  19281.6    276.3  45254.1  49191.4    11.8       0.4         10.6      9.7     66.4     41.3     42.1
2024.0 M M75.0 -51 -58     1d 55m   -50d 16m   17605.7  17595.9    589.9 -21184.6  27545.4    -4.7      -6.0        -73.4    -72.5    -26.4     12.7    -56.6
2024.0 M M-3.0 52 4     2d  8m    67d  7m   19184.6  19171.4    713.7  45466.5  49348.3    11.4       0.8          7.6      5.2     63.6     46.9     46.1
2024.0 M M35.0 51 5     2d 28m    66d 22m   19689.7  19671.4    847.7  45005.3  49123.9    11.0       0.9          7.8      5.1     63.2     48.4     47.5
2024.0 M M115.0 50 5     2d 29m    65d 32m   20227.3  20208.3    877.4  44460.1  48845.1    10.7       0.9          8.8      6.0     63.4     48.5     47.8
2024.0 M M49.0 52 5     2d 27m    67d 11m   19158.7  19141.3    817.4  45525.0  49392.2    11.2       0.9          6.9      4.2     62.9     48.2     47.1
2024.0 M M5.0 53 6     2d 44m    68d  0m   18611.1  18589.9    890.0  46081.9  49698.3    11.4       0.9          5.3      2.3     61.9     49.2     47.6
2024.0 M M23.0 51 5     2d 28m    66d 22m   19689.8  19671.5    847.7  45005.6  49124.2    11.0       0.9          7.8      5.1     63.2     48.4     47.5
2024.0 M M6.0 53 6     2d 44m    68d  0m   18611.1  18589.8    890.0  46081.9  49698.3    11.4       0.9          5.3      2.3     61.9     49.2     47.6
2024.0 M M15.0 51 4     2d 10m    66d 19m   19715.9  19701.8    745.2  44942.1  49076.6    11.1       0.8          8.5      6.1     63.9     47.0     46.5
2024.0 M M1.0 52 4     2d  8m    67d  7m   19184.6  19171.3    713.7  45466.4  49348.2    11.4       0.8          7.6      5.2     63.6     46.9     46.1
2024.0 M M-3.0 52 5     2d 27m    67d 11m   19159.1  19141.7    817.4  45526.1  49393.3    11.2       0.9          6.9      4.2     62.9     48.2     47.1
2024.0 M M2.0 53 5     2d 25m    67d 57m   18636.1  18619.4    787.1  46023.7  49653.7    11.5       0.9          6.0      3.3     62.6     48.0     46.7
2024.0 M M-4.0 51 4     2d 10m    66d 19m   19716.0  19701.9    745.2  44942.5  49077.0    11.1       0.8          8.5      6.1     63.9     47.0     46.5
2024.0 M M21.0 52 5     2d 27m    67d 11m   19159.0  19141.5    817.4  45525.6  49392.8    11.2       0.9          6.9      4.2     62.9     48.2     47.1
2024.0 M M35.0 52 6     2d 45m    67d 14m   19133.2  19111.1    918.9  45587.4  49439.7    11.1       0.9          6.1      3.2     62.2     49.5     48.0
2024.0 M M0.0 52 4     2d  8m    67d  7m   19184.6  19171.3    713.7  45466.5  49348.2    11.4       0.8          7.6      5.2     63.6     46.9     46.1
